R 50.00000
gap = 8.0
Line = 20.0
td = 2.0
Wcoup = 400.0
6.00000000,-43.8907,66.606,-6.91e-4,-23.92,-39.3299,61.073,-6.91e-4,-23.92,-43.8900,66.619,-39.3301,60.840,-39.3299,61.073,-39.3301,60.840,-1.03e-3,-34.54
6.50000000,-43.2364,64.654,-8.03e-4,-25.91,-38.6682,58.700,-8.03e-4,-25.91,-43.2356,64.670,-38.6684,58.448,-38.6682,58.700,-38.6684,58.448,-1.20e-3,-37.34
7.00000000,-42.6371,62.701,-9.23e-4,-27.90,-38.0603,56.336,-9.23e-4,-27.90,-42.6362,62.720,-38.0607,56.064,-38.0603,56.336,-38.0607,56.064,-1.38e-3,-40.12
7.50000000,-42.0856,60.748,-1.05e-3,-29.90,-37.4992,53.981,-1.05e-3,-29.90,-42.0846,60.770,-37.4996,53.689,-37.4992,53.981,-37.4996,53.689,-1.57e-3,-42.89
8.00000000,-41.5762,58.795,-1.18e-3,-31.89,-36.9789,51.635,-1.18e-3,-31.89,-41.5751,58.819,-36.9793,51.323,-36.9789,51.635,-36.9793,51.323,-1.77e-3,-45.63
R 50.00000
gap = 8.0
Line = 20.0
td = 24.0
Wcoup = 400.0
3.00000000,-50.0600,78.293,-1.62e-4,-11.96,-45.7278,75.456,-1.62e-4,-11.96,-50.0598,78.298,-45.7278,75.341,-45.7278,75.456,-45.7278,75.341,-2.42e-4,-17.43
3.50000000,-48.7426,76.340,-2.19e-4,-13.95,-44.4071,73.044,-2.19e-4,-13.95,-48.7424,76.346,-44.4072,72.909,-44.4071,73.044,-44.4072,72.909,-3.26e-4,-20.31
4.00000000,-47.6076,74.387,-2.84e-4,-15.94,-43.2682,70.636,-2.84e-4,-15.94,-47.6073,74.394,-43.2683,70.482,-43.2682,70.636,-43.2683,70.482,-4.22e-4,-23.18
4.50000000,-46.6127,72.434,-3.57e-4,-17.93,-42.2688,68.234,-3.57e-4,-17.93,-46.6124,72.442,-42.2689,68.060,-42.2688,68.234,-42.2689,68.060,-5.29e-4,-26.04
5.00000000,-45.7291,70.480,-4.38e-4,-19.93,-41.3799,65.838,-4.38e-4,-19.93,-45.7287,70.490,-41.3800,65.645,-41.3799,65.838,-41.3800,65.645,-6.48e-4,-28.89
5.50000000,-44.9362,68.526,-5.25e-4,-21.92,-40.5808,63.449,-5.25e-4,-21.92,-44.9357,68.537,-40.5809,63.237,-40.5808,63.449,-40.5809,63.237,-7.77e-4,-31.72
6.00000000,-44.2188,66.572,-6.20e-4,-23.91,-39.8562,61.068,-6.20e-4,-23.91,-44.2182,66.585,-39.8564,60.836,-39.8562,61.068,-39.8564,60.836,-9.16e-4,-34.54
6.50000000,-43.5654,64.617,-7.21e-4,-25.90,-39.1946,58.695,-7.21e-4,-25.90,-43.5647,64.632,-39.1948,58.444,-39.1946,58.695,-39.1948,58.444,-1.07e-3,-37.34
7.00000000,-42.9669,62.662,-8.28e-4,-27.89,-38.5868,56.330,-8.28e-4,-27.89,-42.9661,62.680,-38.5871,56.060,-38.5868,56.330,-38.5871,56.060,-1.22e-3,-40.12
7.50000000,-42.4163,60.706,-9.42e-4,-29.89,-38.0258,53.974,-9.42e-4,-29.89,-42.4154,60.727,-38.0261,53.685,-38.0258,53.974,-38.0261,53.685,-1.39e-3,-42.89
8.00000000,-41.9080,58.751,-1.06e-3,-31.88,-37.5056,51.628,-1.06e-3,-31.88,-41.9069,58.774,-37.5060,51.319,-37.5056,51.628,-37.5060,51.319,-1.57e-3,-45.63
R 50.00000
gap = 8.0
Line = 20.0
td = 26.0
Wcoup = 400.0
3.00000000,-50.1923,78.272,-1.48e-4,-11.95,-46.2390,75.455,-1.48e-4,-11.95,-50.1921,78.276,-46.2390,75.340,-46.2390,75.455,-46.2390,75.340,-2.16e-4,-17.43
3.50000000,-48.8753,76.315,-2.00e-4,-13.95,-44.9183,73.042,-2.00e-4,-13.95,-48.8751,76.320,-44.9184,72.908,-44.9183,73.042,-44.9184,72.908,-2.91e-4,-20.31
4.00000000,-47.7409,74.359,-2.59e-4,-15.94,-43.7795,70.634,-2.59e-4,-15.94,-47.7406,74.365,-43.7796,70.481,-43.7795,70.634,-43.7796,70.481,-3.76e-4,-23.18
4.50000000,-46.7466,72.402,-3.26e-4,-17.93,-42.7801,68.232,-3.26e-4,-17.93,-46.7463,72.409,-42.7802,68.060,-42.7801,68.232,-42.7802,68.060,-4.72e-4,-26.04
5.00000000,-45.8638,70.445,-3.99e-4,-19.92,-41.8912,65.836,-3.99e-4,-19.92,-45.8634,70.453,-41.8913,65.645,-41.8912,65.836,-41.8913,65.645,-5.78e-4,-28.89
5.50000000,-45.0716,68.487,-4.79e-4,-21.91,-41.0921,63.447,-4.79e-4,-21.91,-45.0712,68.498,-41.0923,63.236,-41.0921,63.447,-41.0923,63.236,-6.93e-4,-31.72
6.00000000,-44.3551,66.529,-5.65e-4,-23.91,-40.3676,61.066,-5.65e-4,-23.91,-44.3545,66.542,-40.3678,60.836,-40.3676,61.066,-40.3678,60.836,-8.17e-4,-34.54
6.50000000,-43.7026,64.571,-6.57e-4,-25.90,-39.7061,58.692,-6.57e-4,-25.90,-43.7019,64.586,-39.7063,58.443,-39.7061,58.692,-39.7063,58.443,-9.49e-4,-37.34
7.00000000,-43.1051,62.613,-7.55e-4,-27.89,-39.0984,56.327,-7.55e-4,-27.89,-43.1044,62.630,-39.0987,56.059,-39.0984,56.327,-39.0987,56.059,-1.09e-3,-40.12
7.50000000,-42.5556,60.654,-8.58e-4,-29.88,-38.5374,53.971,-8.58e-4,-29.88,-42.5548,60.674,-38.5377,53.684,-38.5374,53.971,-38.5377,53.684,-1.24e-3,-42.89
8.00000000,-42.0484,58.695,-9.65e-4,-31.87,-38.0173,51.625,-9.65e-4,-31.87,-42.0474,58.718,-38.0176,51.318,-38.0173,51.625,-38.0176,51.318,-1.39e-3,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 30.0
Wcoup = 400.0
3.00000000,-50.5040,78.238,-1.24e-4,-11.95,-47.2120,75.453,-1.24e-4,-11.95,-50.5039,78.242,-47.2121,75.339,-47.2120,75.453,-47.2121,75.339,-1.75e-4,-17.43
3.50000000,-49.1878,76.276,-1.68e-4,-13.94,-45.8914,73.039,-1.68e-4,-13.94,-49.1876,76.281,-45.8915,72.907,-45.8914,73.039,-45.8915,72.907,-2.35e-4,-20.31
4.00000000,-48.0542,74.314,-2.18e-4,-15.93,-44.7527,70.631,-2.18e-4,-15.93,-48.0540,74.320,-44.7528,70.480,-44.7527,70.631,-44.7528,70.480,-3.03e-4,-23.18
4.50000000,-47.0610,72.352,-2.73e-4,-17.92,-43.7533,68.228,-2.73e-4,-17.92,-47.0608,72.359,-43.7535,68.058,-43.7533,68.228,-43.7535,68.058,-3.80e-4,-26.04
5.00000000,-46.1793,70.389,-3.35e-4,-19.92,-42.8645,65.832,-3.35e-4,-19.92,-46.1790,70.397,-42.8647,65.643,-42.8645,65.832,-42.8647,65.643,-4.65e-4,-28.89
5.50000000,-45.3884,68.427,-4.02e-4,-21.91,-42.0655,63.442,-4.02e-4,-21.91,-45.3880,68.436,-42.0657,63.235,-42.0655,63.442,-42.0657,63.235,-5.57e-4,-31.72
6.00000000,-44.6732,66.464,-4.74e-4,-23.90,-41.3411,61.061,-4.74e-4,-23.90,-44.6728,66.475,-41.3413,60.834,-41.3411,61.061,-41.3413,60.834,-6.56e-4,-34.54
6.50000000,-44.0222,64.500,-5.51e-4,-25.89,-40.6797,58.687,-5.51e-4,-25.89,-44.0217,64.514,-40.6799,58.441,-40.6797,58.687,-40.6799,58.441,-7.63e-4,-37.34
7.00000000,-43.4264,62.537,-6.32e-4,-27.88,-40.0721,56.321,-6.32e-4,-27.88,-43.4258,62.553,-40.0724,56.057,-40.0721,56.321,-40.0724,56.057,-8.75e-4,-40.13
7.50000000,-42.8786,60.573,-7.18e-4,-29.87,-39.5112,53.965,-7.18e-4,-29.87,-42.8779,60.591,-39.5115,53.681,-39.5112,53.965,-39.5115,53.681,-9.95e-4,-42.89
8.00000000,-42.3733,58.608,-8.08e-4,-31.86,-38.9912,51.618,-8.08e-4,-31.86,-42.3725,58.630,-38.9916,51.316,-38.9912,51.618,-38.9916,51.316,-1.12e-3,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 34.0
Wcoup = 400.0
3.00000000,-50.8473,78.214,-1.06e-4,-11.95,-48.1274,75.450,-1.06e-4,-11.95,-50.8472,78.217,-48.1275,75.338,-48.1274,75.450,-48.1275,75.338,-1.43e-4,-17.43
3.50000000,-49.5317,76.248,-1.43e-4,-13.94,-46.8069,73.036,-1.43e-4,-13.94,-49.5316,76.251,-46.8070,72.905,-46.8069,73.036,-46.8070,72.905,-1.92e-4,-20.31
4.00000000,-48.3988,74.281,-1.85e-4,-15.93,-45.6682,70.627,-1.85e-4,-15.93,-48.3986,74.286,-45.6683,70.478,-45.6682,70.627,-45.6683,70.478,-2.48e-4,-23.18
4.50000000,-47.4064,72.315,-2.32e-4,-17.92,-44.6690,68.224,-2.32e-4,-17.92,-47.4062,72.321,-44.6691,68.056,-44.6690,68.224,-44.6691,68.056,-3.11e-4,-26.04
5.00000000,-46.5255,70.348,-2.84e-4,-19.91,-43.7802,65.827,-2.84e-4,-19.91,-46.5252,70.356,-43.7804,65.641,-43.7802,65.827,-43.7804,65.641,-3.79e-4,-28.89
5.50000000,-45.7356,68.382,-3.41e-4,-21.90,-42.9813,63.438,-3.41e-4,-21.90,-45.7353,68.391,-42.9815,63.232,-42.9813,63.438,-42.9815,63.232,-4.54e-4,-31.73
6.00000000,-45.0215,66.415,-4.02e-4,-23.89,-42.2570,61.055,-4.02e-4,-23.89,-45.0211,66.425,-42.2572,60.831,-42.2570,61.055,-42.2572,60.831,-5.35e-4,-34.54
6.50000000,-44.3716,64.447,-4.67e-4,-25.88,-41.5957,58.681,-4.67e-4,-25.88,-44.3712,64.460,-41.5959,58.438,-41.5957,58.681,-41.5959,58.438,-6.21e-4,-37.35
7.00000000,-43.7770,62.480,-5.36e-4,-27.87,-40.9882,56.315,-5.36e-4,-27.87,-43.7765,62.495,-40.9885,56.053,-40.9882,56.315,-40.9885,56.053,-7.13e-4,-40.13
7.50000000,-43.2307,60.512,-6.08e-4,-29.86,-40.4275,53.958,-6.08e-4,-29.86,-43.2301,60.530,-40.4278,53.678,-40.4275,53.958,-40.4278,53.678,-8.10e-4,-42.90
8.00000000,-42.7267,58.544,-6.84e-4,-31.85,-39.9076,51.611,-6.84e-4,-31.85,-42.7261,58.565,-39.9080,51.312,-39.9076,51.611,-39.9080,51.312,-9.11e-4,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 38.0
Wcoup = 400.0
3.00000000,-51.0812,78.192,-9.18e-5,-11.94,-48.9989,75.448,-9.18e-5,-11.94,-51.0811,78.194,-48.9989,75.337,-48.9989,75.448,-48.9989,75.337,-1.19e-4,-17.43
3.50000000,-49.7660,76.222,-1.24e-4,-13.93,-47.6784,73.034,-1.24e-4,-13.93,-49.7659,76.225,-47.6785,72.904,-47.6784,73.034,-47.6785,72.904,-1.59e-4,-20.31
4.00000000,-48.6337,74.252,-1.60e-4,-15.93,-46.5398,70.625,-1.60e-4,-15.93,-48.6336,74.257,-46.5399,70.477,-46.5398,70.625,-46.5399,70.477,-2.05e-4,-23.19
4.50000000,-47.6419,72.282,-2.01e-4,-17.92,-45.5406,68.221,-2.01e-4,-17.92,-47.6418,72.288,-45.5407,68.055,-45.5406,68.221,-45.5407,68.055,-2.57e-4,-26.05
5.00000000,-46.7618,70.312,-2.46e-4,-19.91,-44.6519,65.824,-2.46e-4,-19.91,-46.7616,70.319,-44.6521,65.639,-44.6519,65.824,-44.6521,65.639,-3.13e-4,-28.89
5.50000000,-45.9727,68.342,-2.95e-4,-21.90,-43.8531,63.434,-2.95e-4,-21.90,-45.9724,68.350,-43.8533,63.230,-43.8531,63.434,-43.8533,63.230,-3.75e-4,-31.73
6.00000000,-45.2594,66.371,-3.47e-4,-23.89,-43.1289,61.051,-3.47e-4,-23.89,-45.2591,66.381,-43.1291,60.829,-43.1289,61.051,-43.1291,60.829,-4.41e-4,-34.54
6.50000000,-44.6105,64.400,-4.03e-4,-25.88,-42.4677,58.677,-4.03e-4,-25.88,-44.6102,64.413,-42.4679,58.436,-42.4677,58.677,-42.4679,58.436,-5.12e-4,-37.35
7.00000000,-44.0170,62.429,-4.63e-4,-27.87,-41.8604,56.311,-4.63e-4,-27.87,-44.0166,62.444,-41.8606,56.051,-41.8604,56.311,-41.8606,56.051,-5.87e-4,-40.13
7.50000000,-43.4717,60.458,-5.25e-4,-29.86,-41.2997,53.954,-5.25e-4,-29.86,-43.4712,60.476,-41.3000,53.676,-41.2997,53.954,-41.3000,53.676,-6.66e-4,-42.90
8.00000000,-42.9690,58.486,-5.91e-4,-31.85,-40.7800,51.606,-5.91e-4,-31.85,-42.9684,58.507,-40.7804,51.310,-40.7800,51.606,-40.7804,51.310,-7.49e-4,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 42.0
Wcoup = 400.0
3.00000000,-51.2514,78.173,-8.10e-5,-11.94,-49.8347,75.446,-8.10e-5,-11.94,-51.2513,78.175,-49.8347,75.336,-49.8347,75.446,-49.8347,75.336,-9.98e-5,-17.43
3.50000000,-49.9366,76.200,-1.09e-4,-13.93,-48.5142,73.032,-1.09e-4,-13.93,-49.9365,76.203,-48.5143,72.903,-48.5142,73.032,-48.5143,72.903,-1.33e-4,-20.31
4.00000000,-48.8048,74.227,-1.41e-4,-15.92,-47.3757,70.623,-1.41e-4,-15.92,-48.8047,74.231,-47.3757,70.476,-47.3757,70.623,-47.3757,70.476,-1.72e-4,-23.19
4.50000000,-47.8135,72.254,-1.77e-4,-17.91,-46.3766,68.219,-1.77e-4,-17.91,-47.8134,72.259,-46.3767,68.054,-46.3766,68.219,-46.3767,68.054,-2.14e-4,-26.05
5.00000000,-46.9339,70.281,-2.16e-4,-19.90,-45.4880,65.822,-2.16e-4,-19.90,-46.9337,70.287,-45.4881,65.638,-45.4880,65.822,-45.4881,65.638,-2.61e-4,-28.89
5.50000000,-46.1455,68.307,-2.59e-4,-21.89,-44.6893,63.431,-2.59e-4,-21.89,-46.1452,68.315,-44.6894,63.229,-44.6893,63.431,-44.6894,63.229,-3.12e-4,-31.73
6.00000000,-45.4329,66.334,-3.05e-4,-23.88,-43.9652,61.048,-3.05e-4,-23.88,-45.4327,66.343,-43.9654,60.828,-43.9652,61.048,-43.9654,60.828,-3.67e-4,-34.55
6.50000000,-44.7848,64.360,-3.54e-4,-25.87,-43.3040,58.673,-3.54e-4,-25.87,-44.7845,64.372,-43.3042,58.435,-43.3040,58.673,-43.3042,58.435,-4.26e-4,-37.35
7.00000000,-44.1921,62.386,-4.07e-4,-27.86,-42.6968,56.307,-4.07e-4,-27.86,-44.1917,62.400,-42.6971,56.050,-42.6968,56.307,-42.6971,56.050,-4.88e-4,-40.13
7.50000000,-43.6477,60.411,-4.61e-4,-29.85,-42.1363,53.950,-4.61e-4,-29.85,-43.6473,60.428,-42.1366,53.674,-42.1363,53.950,-42.1366,53.674,-5.54e-4,-42.90
8.00000000,-43.1459,58.437,-5.19e-4,-31.84,-41.6167,51.602,-5.19e-4,-31.84,-43.1455,58.457,-41.6170,51.308,-41.6167,51.602,-41.6170,51.308,-6.22e-4,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 46.0
Wcoup = 400.0
3.00000000,-51.4508,78.158,-7.19e-5,-11.94,-50.6404,75.445,-7.19e-5,-11.94,-51.4507,78.160,-50.6404,75.335,-50.6404,75.445,-50.6404,75.335,-8.46e-5,-17.43
3.50000000,-50.1364,76.183,-9.67e-5,-13.93,-49.3200,73.030,-9.67e-5,-13.93,-50.1363,76.186,-49.3201,72.903,-49.3200,73.030,-49.3201,72.903,-1.13e-4,-20.31
4.00000000,-49.0049,74.208,-1.25e-4,-15.92,-48.1815,70.621,-1.25e-4,-15.92,-49.0048,74.211,-48.1816,70.475,-48.1815,70.621,-48.1816,70.475,-1.45e-4,-23.19
4.50000000,-48.0141,72.232,-1.57e-4,-17.91,-47.1825,68.217,-1.57e-4,-17.91,-48.0140,72.237,-47.1826,68.052,-47.1825,68.217,-47.1826,68.052,-1.80e-4,-26.05
5.00000000,-47.1350,70.256,-1.91e-4,-19.90,-46.2940,65.819,-1.91e-4,-19.90,-47.1348,70.262,-46.2941,65.637,-46.2940,65.819,-46.2941,65.637,-2.20e-4,-28.89
5.50000000,-46.3471,68.281,-2.29e-4,-21.89,-45.4954,63.428,-2.29e-4,-21.89,-46.3469,68.288,-45.4955,63.228,-45.4954,63.428,-45.4955,63.228,-2.62e-4,-31.73
6.00000000,-45.6351,66.304,-2.70e-4,-23.88,-44.7713,61.045,-2.70e-4,-23.88,-45.6349,66.314,-44.7715,60.826,-44.7713,61.045,-44.7715,60.826,-3.08e-4,-34.55
6.50000000,-44.9876,64.328,-3.13e-4,-25.87,-44.1103,58.670,-3.13e-4,-25.87,-44.9874,64.340,-44.1105,58.433,-44.1103,58.670,-44.1105,58.433,-3.57e-4,-37.35
7.00000000,-44.3956,62.352,-3.59e-4,-27.86,-43.5032,56.304,-3.59e-4,-27.86,-44.3953,62.366,-43.5034,56.048,-43.5032,56.304,-43.5034,56.048,-4.09e-4,-40.13
7.50000000,-43.8520,60.375,-4.08e-4,-29.85,-42.9428,53.946,-4.08e-4,-29.85,-43.8517,60.392,-42.9431,53.672,-42.9428,53.946,-42.9431,53.672,-4.63e-4,-42.90
8.00000000,-43.3511,58.398,-4.58e-4,-31.84,-42.4234,51.598,-4.58e-4,-31.84,-43.3507,58.418,-42.4237,51.306,-42.4234,51.598,-42.4237,51.306,-5.21e-4,-45.64
R 50.00000
gap = 8.0
Line = 20.0
td = 50.0
Wcoup = 400.0
3.00000000,-51.7028,78.147,-6.41e-5,-11.94,-51.4053,75.443,-6.41e-5,-11.94,-51.7027,78.149,-51.4054,75.334,-51.4053,75.443,-51.4054,75.334,-7.25e-5,-17.43
3.50000000,-50.3887,76.170,-8.61e-5,-13.93,-50.0850,73.028,-8.61e-5,-13.93,-50.3886,76.173,-50.0851,72.901,-50.0850,73.028,-50.0851,72.901,-9.63e-5,-20.31
4.00000000,-49.2575,74.193,-1.11e-4,-15.92,-48.9466,70.618,-1.11e-4,-15.92,-49.2575,74.196,-48.9467,70.473,-48.9466,70.618,-48.9467,70.473,-1.23e-4,-23.19
4.50000000,-48.2671,72.216,-1.39e-4,-17.91,-47.9476,68.213,-1.39e-4,-17.91,-48.2670,72.220,-47.9477,68.050,-47.9476,68.213,-47.9477,68.050,-1.54e-4,-26.05
5.00000000,-47.3884,70.238,-1.70e-4,-19.90,-47.0592,65.816,-1.70e-4,-19.90,-47.3883,70.244,-47.0593,65.634,-47.0592,65.816,-47.0593,65.634,-1.87e-4,-28.90
5.50000000,-46.6010,68.260,-2.04e-4,-21.89,-46.2607,63.425,-2.04e-4,-21.89,-46.6008,68.268,-46.2608,63.225,-46.2607,63.425,-46.2608,63.225,-2.23e-4,-31.73
6.00000000,-45.8895,66.283,-2.40e-4,-23.88,-45.5368,61.041,-2.40e-4,-23.88,-45.8894,66.292,-45.5369,60.823,-45.5368,61.041,-45.5369,60.823,-2.61e-4,-34.55
6.50000000,-45.2426,64.305,-2.78e-4,-25.87,-44.8758,58.666,-2.78e-4,-25.87,-45.2424,64.316,-44.8760,58.430,-44.8758,58.666,-44.8760,58.430,-3.02e-4,-37.35
7.00000000,-44.6512,62.326,-3.19e-4,-27.86,-44.2689,56.299,-3.19e-4,-27.86,-44.6510,62.340,-44.2691,56.045,-44.2689,56.299,-44.2691,56.045,-3.46e-4,-40.13
7.50000000,-44.1083,60.348,-3.62e-4,-29.85,-43.7086,53.941,-3.62e-4,-29.85,-44.1080,60.365,-43.7089,53.669,-43.7086,53.941,-43.7089,53.669,-3.92e-4,-42.90
8.00000000,-43.6080,58.369,-4.06e-4,-31.84,-43.1893,51.593,-4.06e-4,-31.84,-43.6077,58.389,-43.1896,51.302,-43.1893,51.593,-43.1896,51.302,-4.40e-4,-45.65
R 50.00000
gap = 8.0
Line = 20.0
td = 54.0
Wcoup = 400.0
3.00000000,-51.9304,78.138,-5.76e-5,-11.94,-52.1584,75.441,-5.76e-5,-11.94,-51.9304,78.139,-52.1584,75.333,-52.1584,75.441,-52.1584,75.333,-6.25e-5,-17.43
3.50000000,-50.6166,76.159,-7.73e-5,-13.93,-50.8382,73.026,-7.73e-5,-13.93,-50.6165,76.161,-50.8382,72.899,-50.8382,73.026,-50.8382,72.899,-8.28e-5,-20.31
4.00000000,-49.4857,74.180,-9.98e-5,-15.92,-49.6998,70.615,-9.98e-5,-15.92,-49.4857,74.183,-49.6998,70.471,-49.6998,70.615,-49.6998,70.471,-1.06e-4,-23.19
4.50000000,-48.4956,72.201,-1.25e-4,-17.91,-48.7009,68.211,-1.25e-4,-17.91,-48.4955,72.205,-48.7010,68.048,-48.7009,68.211,-48.7010,68.048,-1.31e-4,-26.05
5.00000000,-47.6173,70.222,-1.53e-4,-19.90,-47.8126,65.813,-1.53e-4,-19.90,-47.6172,70.228,-47.8127,65.632,-47.8126,65.813,-47.8127,65.632,-1.59e-4,-28.90
5.50000000,-46.8303,68.243,-1.83e-4,-21.89,-47.0141,63.421,-1.83e-4,-21.89,-46.8301,68.250,-47.0143,63.223,-47.0141,63.421,-47.0143,63.223,-1.90e-4,-31.73
6.00000000,-46.1193,66.263,-2.15e-4,-23.88,-46.2903,61.038,-2.15e-4,-23.88,-46.1191,66.272,-46.2905,60.821,-46.2903,61.038,-46.2905,60.821,-2.23e-4,-34.55
6.50000000,-45.4729,64.284,-2.49e-4,-25.87,-45.6295,58.662,-2.49e-4,-25.87,-45.4727,64.295,-45.6297,58.427,-45.6295,58.662,-45.6297,58.427,-2.57e-4,-37.35
7.00000000,-44.8820,62.304,-2.85e-4,-27.86,-45.0226,56.295,-2.85e-4,-27.86,-44.8818,62.318,-45.0228,56.042,-45.0226,56.295,-45.0228,56.042,-2.94e-4,-40.13
7.50000000,-44.3396,60.324,-3.24e-4,-29.85,-44.4625,53.937,-3.24e-4,-29.85,-44.3394,60.341,-44.4627,53.666,-44.4625,53.937,-44.4627,53.666,-3.33e-4,-42.90
8.00000000,-43.8400,58.344,-3.63e-4,-31.83,-43.9433,51.588,-3.63e-4,-31.83,-43.8398,58.364,-43.9436,51.299,-43.9433,51.588,-43.9436,51.299,-3.74e-4,-45.65
R 50.00000
gap = 8.0
Line = 20.0
td = 58.0
Wcoup = 400.0
3.00000000,-52.1698,78.130,-5.19e-5,-11.94,-52.8940,75.439,-5.19e-5,-11.94,-52.1698,78.131,-52.8940,75.331,-52.8940,75.439,-52.8940,75.331,-5.42e-5,-17.43
3.50000000,-50.8562,76.150,-6.97e-5,-13.93,-51.5738,73.024,-6.97e-5,-13.93,-50.8561,76.152,-51.5738,72.898,-51.5738,73.024,-51.5738,72.898,-7.16e-5,-20.31
4.00000000,-49.7256,74.170,-8.99e-5,-15.92,-50.4354,70.613,-8.99e-5,-15.92,-49.7255,74.173,-50.4355,70.469,-50.4354,70.613,-50.4355,70.469,-9.12e-5,-23.19
4.50000000,-48.7358,72.189,-1.12e-4,-17.91,-49.4366,68.208,-1.12e-4,-17.91,-48.7357,72.193,-49.4367,68.046,-49.4366,68.208,-49.4367,68.046,-1.13e-4,-26.05
5.00000000,-47.8578,70.209,-1.37e-4,-19.90,-48.5484,65.810,-1.37e-4,-19.90,-47.8577,70.214,-48.5485,65.630,-48.5484,65.810,-48.5485,65.630,-1.37e-4,-28.90
5.50000000,-47.0712,68.228,-1.64e-4,-21.89,-47.7500,63.418,-1.64e-4,-21.89,-47.0710,68.235,-47.7502,63.220,-47.7500,63.418,-47.7502,63.220,-1.63e-4,-31.73
6.00000000,-46.3606,66.247,-1.93e-4,-23.87,-47.0263,61.034,-1.93e-4,-23.87,-46.3605,66.256,-47.0265,60.818,-47.0263,61.034,-47.0265,60.818,-1.91e-4,-34.55
6.50000000,-45.7146,64.266,-2.24e-4,-25.86,-46.3656,58.658,-2.24e-4,-25.86,-45.7145,64.278,-46.3658,58.424,-46.3656,58.658,-46.3658,58.424,-2.20e-4,-37.35
7.00000000,-45.1243,62.285,-2.56e-4,-27.85,-45.7588,56.291,-2.56e-4,-27.85,-45.1241,62.299,-45.7590,56.039,-45.7588,56.291,-45.7590,56.039,-2.52e-4,-40.13
7.50000000,-44.5824,60.304,-2.91e-4,-29.84,-45.1988,53.932,-2.91e-4,-29.84,-44.5822,60.321,-45.1991,53.663,-45.1988,53.932,-45.1991,53.663,-2.85e-4,-42.90
8.00000000,-44.0834,58.322,-3.26e-4,-31.83,-44.6798,51.583,-3.26e-4,-31.83,-44.0831,58.343,-44.6800,51.296,-44.6798,51.583,-44.6800,51.296,-3.19e-4,-45.65
R 50.00000
gap = 8.0
Line = 20.0
td = 62.0
Wcoup = 400.0
3.00000000,-52.4281,78.123,-4.70e-5,-11.94,-53.6156,75.437,-4.70e-5,-11.94,-52.4280,78.125,-53.6156,75.330,-53.6156,75.437,-53.6156,75.330,-4.74e-5,-17.43
3.50000000,-51.1147,76.142,-6.30e-5,-13.93,-52.2954,73.021,-6.30e-5,-13.93,-51.1146,76.144,-52.2955,72.896,-52.2954,73.021,-52.2955,72.896,-6.24e-5,-20.31
4.00000000,-49.9843,74.161,-8.12e-5,-15.92,-51.1572,70.610,-8.12e-5,-15.92,-49.9843,74.164,-51.1572,70.467,-51.1572,70.610,-51.1572,70.467,-7.92e-5,-23.19
4.50000000,-48.9948,72.179,-1.02e-4,-17.91,-50.1584,68.205,-1.02e-4,-17.91,-48.9947,72.184,-50.1585,68.044,-50.1584,68.205,-50.1585,68.044,-9.79e-5,-26.05
5.00000000,-48.1171,70.198,-1.24e-4,-19.89,-49.2702,65.807,-1.24e-4,-19.89,-48.1171,70.203,-49.2704,65.628,-49.2702,65.807,-49.2704,65.628,-1.18e-4,-28.90
5.50000000,-47.3308,68.216,-1.48e-4,-21.88,-48.4720,63.415,-1.48e-4,-21.88,-47.3307,68.223,-48.4721,63.218,-48.4720,63.415,-48.4721,63.218,-1.41e-4,-31.73
6.00000000,-46.6207,66.234,-1.74e-4,-23.87,-47.7484,61.030,-1.74e-4,-23.87,-46.6206,66.243,-47.7485,60.816,-47.7484,61.030,-47.7485,60.816,-1.64e-4,-34.55
6.50000000,-45.9751,64.252,-2.02e-4,-25.86,-47.0878,58.654,-2.02e-4,-25.86,-45.9750,64.264,-47.0879,58.421,-47.0878,58.654,-47.0879,58.421,-1.90e-4,-37.35
7.00000000,-45.3852,62.270,-2.31e-4,-27.85,-46.4811,56.286,-2.31e-4,-27.85,-45.3850,62.284,-46.4813,56.036,-46.4811,56.286,-46.4813,56.036,-2.16e-4,-40.13
7.50000000,-44.8439,60.287,-2.62e-4,-29.84,-45.9212,53.928,-2.62e-4,-29.84,-44.8437,60.305,-45.9215,53.659,-45.9212,53.928,-45.9215,53.659,-2.45e-4,-42.90
8.00000000,-44.3454,58.305,-2.94e-4,-31.83,-45.4023,51.579,-2.94e-4,-31.83,-44.3452,58.326,-45.4025,51.292,-45.4023,51.579,-45.4025,51.292,-2.74e-4,-45.65
R 50.00000
gap = 8.0
Line = 20.0
td = 66.0
Wcoup = 400.0
3.00000000,-52.7716,78.119,-4.23e-5,-11.94,-54.3178,75.435,-4.23e-5,-11.94,-52.7716,78.120,-54.3178,75.328,-54.3178,75.435,-54.3178,75.328,-4.17e-5,-17.43
3.50000000,-51.4584,76.137,-5.67e-5,-13.93,-52.9977,73.018,-5.67e-5,-13.93,-51.4584,76.139,-52.9978,72.894,-52.9977,73.018,-52.9978,72.894,-5.47e-5,-20.32
